"topic_id","question_text","options","correct_answer"
"9109","Alqoritmin təsvir forması deyil:","[""Təbii dildə təsvir"", ""Blok-sxemlə təsvir"", ""Diaqramlarla təsivr"", ""Proqramlaşdırma dilində təsvir"", ""Alqoritmik dildə təsvir""]","2"
"9109","Hər hansı məsələni həll etmək üçün yerinə yetirilən sonlu sayda addımlar ardıcıllığı....adlanır.","[""Budaq"", ""Qol"", ""Şaxə"", ""Addım"", ""Alqoritm""]","4"
"9109","Aşağıdakılardan biri alqoritmin təsvir üsullarına aid deyil:","[""Sözlə təsvir"", ""Blok-sxemlə təsvir"", ""Periodik təsvir"", ""Alqoritmik dildə təsvir"", ""Psevdokodlarla təsvir""]","2"
"9109","Alqoritmin sonlu sayda addımlardan ibarət olması onun hansı xassəsidir?","[""Diskretlik"", ""Müəyyənlik"", ""Kütləvilik"", ""Nəticəlilik"", ""Xətlilik""]","3"
"9109","""Alqoritmin hər hansı bir nəticəsi olmalıdır""-bu hansı xassə ilə müəyyən olunur?","[""Nəticəlilik"", ""Diskretlik"", ""Kütləvilik"", ""Müəyyənlik"", ""Sonluluq""]","3"
"9109","Alqoritmin bu xassəsi onun bir məsələ üçün deyil,müəyyən qrup məsələlərin həlli üçün tərtib edilmişdir?","[""Diskretlik"", ""Müəyyənlik"", ""Kütləvilik"", ""Nəticəlilik"", ""Dövrilik""]","2"
"9109","Hansılar alqoritmin xassələrini göstərir? (1) Xətlilik (2) nəticəlilik (3) Dövrilik (4) Diskretlik (5) Budaqlanan","[""2,4"", ""1,2,3"", ""2,5"", ""2,3,4"", ""3,4,5""]","0"
"9109","""Alqoritmin icrası nəticəsində mənfi ədəd alına bilməz""- bu alqoritmin hansı xassəsidir?","[""Alqoritmin belə xassəsi yoxdur"", ""Diskretlik"", ""Müəyyənlik"", ""Kütləvilik"", ""Nəticəlilik""]","0"
"9109","Paraleloqram alqoritmin blok-sxemlərlə təsviri zamanı nəyi göstərir?","[""Daxiletmə blokunu"", ""Çıxış blokunu"", ""Məntiqi bloku"", ""Dövr blokunu"", ""Altproqram blokunu""]","0"
"9109","Budaqlanan alqoritmlə bağlı aşağıdakı fikirlərdən hansı doğrudur?","[""Budaqlar sonlu sayda olmmalıdır"", ""Mütləq iki budaq olamlıdır"", ""Ən çox 3 budaq ola bilər"", ""Budaqların maksimal sayı 256-a bərabərdir"", ""Hər bir budaqlanan alqoritmdə dövr olmalıdır""]","0"
"9109","Tərəfləri məlum olan düzbucaqlı fiqurun sahəsinin tapılması hansı növ alqoritmə aiddir?","[""Xətti"", ""Dövri"", ""Budaqlanan"", ""Diskret"", ""Müəyyən""]","0"
"9109","Blok-sxemlərlə təsvir zamanı düzbucaqlı nəyi göstərir?","[""Məntiqi bloku"", ""Modifikasiya"", ""Hesablamanı"", ""Altproqramı"", ""Çıxışı""]","2"
"9109","Alqoritmin ən sadə növünə hansı misal ola bilər?","[""Tərəfləri məlum olan kvadratın perimetrinin hesablanması"", ""Kvadrat tənliyin köklərinin tapılması"", ""Şərtdən asılı olaraq düzbucaqlının sahə və ya perimetrinin tapılması"", ""Kvadrat tənliyin müsbət köklərinin tapılması"", ""Verilmiş 3 müxtəlif ədədin artan sırada düzülməsi""]","0"
"9109","Alqoritmin proqramlaşdırma dillərinin hər hansı birində yazılması onun hansı təsvir formasıdır?","[""Təbii danışıq dili"", ""Blok-sxemlər"", ""Alqoritmik dil"", ""Psevdokodlar"", ""Qrafiki simvollar""]","2"
"9109","Romb blok-sxemlə təsvirdə nəyi ifadə edir?","[""Başlanğıcı"", ""Məntiqi bloku"", ""Dövrü"", ""Sonu"", ""Hesablama""]","1"
"9109","Əgər alqoritmin icrası zamanı dövr nəzərdə tutulmayıbsa (təkrarlanan əməliyyatlar yoxdursa) aşağıdakı fikirlərdən hansı mütləq düzdür?","[""Bu xətti alqoritmdir"", ""Bu dövri alqoritmdir"", ""Bu natamam budaqlanan alqoritmdir"", ""Bu dövrü alqoritm deyil"", ""Bu tam budaqlanan alqoritmdir""]","3"
"9109","Əgər alqoritmin icrası zamanı qarşıya çıxan budaqların hər birində hesablama aparıırsa onda bu....alqoritm adlanır.","[""Tam budaqlanan"", ""Budaqlanan"", ""Dövri"", ""Xətti"", ""Diskret""]","0"
"9109","Alqoritmin icrası zamanı bəzi əməliyyyat və ya əməliyyatlar iki və daha çox sayda təkrarlanarsa bu,alqoritmin....olduğunu göstərir.","[""Xətti"", ""Dövri"", ""Budaqlanan"", ""Diskret"", ""Tam""]","1"
"9109","Blok sxemlərlə tərtib edilmiş alqoritmin kompüterdə işlənməsi üçün onu....yazmaq lazımdır.","[""Təbii danışıq dilində"", ""Qrafiki simvollarla"", ""Qrafiklərlə"", ""Alqoritmik dildə"", ""Siqnallarla""]","3"
"9109","Alqoritmin termini aşağıdakı şəxslərdən hansının adı ilə bağlıdır?","[""Neyman"", ""Beris"", ""Bebic"", ""Məhəmməd İbn Musa Əl-Xarəzm"", ""Lavleys""]","3"
"9109","Hansı halda budaqlanan alqoritm mürəkkəb sturukturlu hesab edilir?","[""Hər iki budaqda hesablama olarsa"", ""Ancaq bir budaqda hesablama olarsa"", ""Budaqların sayı 2-dən çox olarsa"", ""Budaqların sayı 8-dən çox olarsa"", ""Budaqlardakı hesablamalar mürəkkəb olarsa""]","2"
"9109","Kvadrat tənliyin həlli alqoritmin hansı növünə aiddir?","[""Xətti"", ""Dövrü"", ""Budaqlanan"", ""Ağacvari"", ""Qarışıq-dövrü""]","2"
"9109","Sıxışdırılmış ( həcmi azaldılmış) qovluqlar necə adlanır?","[""Şəbəkə qovluqları"", ""Kiçik qovluqlar"", ""Arxiv qovluqları"", ""Verilənlər qovluğu"", ""Piktoqram""]","2"
"9109","Yaddaşda saxlanılan adlandırılmış verilənlər yığımı necə adlanır?","[""Qovluq"", ""Qısa yol"", ""Fayl"", ""Etiket"", ""Proqram""]","2"
"9109","İş masasında olan bəzi faylların piktoqramı solğun rəngdə görünür,bu nə ilə bağlı ola bilər? (1) Cut əmrinin icrası ilə (2) Read only atributu ilə (3) Hidden atributu ilə (4) Copy əmrinin icrası ilə","[""1,3"", ""1,4"", ""3.4"", ""1,2,3"", ""2,4""]","0"
"9109","Windows əməliyyat sistemində qovluq və ya fayllara keçmək üçün istifadə olunan göstərici necə adlanır?","[""Panel"", ""Alət"", ""Kontekst"", ""Bufer"", ""Qısayol""]","4"
"9109","Əgər qovluq pəncərəsində olan obyektlərin sayı çoxdursa və eyni anda hamısını görmək olmursa onların sayını bilmək üçün...baxmaq lazımdır","[""Başlıq sətrinə"", ""Hərəkət panelinə"", ""Ünvan sətrinə"", ""Menyu sətrinə"", ""Təfərrüatlar panelinə""]","4"
"9109","İş masasının görünüşünü dəyişdirmək üçün kontekst menyusunun hansı əmrindən istifadə edilməlidir?","[""Style"", ""View"", ""Review"", ""Sort by"", ""Personailse""]","4"
"9109","Windows əməliyyat sistemində aşağıdakılardan biri fayl və qovluqların adı kimi istifadə edilə bilməz?","[""LPT"", ""Sınaq-1"", ""COM"", ""Cədvəl_2"", ""İmtahan/Sınaq""]","4"
"9109","Windows əməliyyat sistemində hər hansı proqramın quraşdırılması zamanı hansı fayldan istifadə edilir?","[""Setup.xls"", ""Settings.exe"", ""Settings.com"", ""Setup.exe"", ""Com.exe""]","3"
"9109","Haradan silinmə zamanı obyektlər Reycle Bin ( Səbət) qovluğuna düşmür?","[""İş masasından"", ""C diskindən"", ""Fləş kartdan"", ""D diskindən"", ""İş masasındakı qovluqdan""]","2"
"9109","Start menyunun axtarış hissəsindən istifadə etməklə hansı xüsusiyyətinə görə faylları axtarmaq olmaz?","[""Yaradılma vaxtına görə"", ""Adındakı simvol sayına görə"", ""Adının əvvəlindəki bir neçə simvola görə"", ""Adının sonundakı bir neçə simvola görə"", ""Tipinə görə""]","0"
"9109","Aşağıdakı əməliyyatın klaviaturadan icrasından sonra iş masasından silinən obyekt Reycle Bin (Səbət) qovluğuna düşmür:","[""Delete"", ""Shift+Delete"", ""Ctrl+ Delete"", ""Alt+ Delete"", ""Win+Delete""]","1"
"9109","Windows 7 əməliyyat sistemində hansı fayl sistemindən istifadə edilir?","[""FAT8"", ""FAT16"", ""FAT32"", ""WFS"", ""NTFS""]","4"
"9109","Aşağıda göstərilən adlardan ancaq biri fayl və ya qovluqların adlandırılması zamanı istifadə olunur:","[""prin"", ""con"", ""com 1"", ""nul"", ""aux""]","0"
"9109","Aşağıda göstərilənlərdən biri Windows ƏS-in versiyası deyil?","[""Windows 95"", ""Windows 7"", ""Windows Vista"", ""Windows 97"", ""Windows 10""]","3"
"9109","Aşağıda göstərilənlərdən biri Windows ƏS-in 'n güclü versiyası hesab edilir:","[""Home Premium"", ""Enterprise"", ""Professional"", ""Ultimate"", ""Started""]","3"
"9109","Windows 7 ƏS-də istifadə edilən qrafiki interfeysin daha canlı və dinamik forması necə adlanır?","[""MG"", ""Cortana"", ""Metro"", ""AERO"", ""Android""]","3"
"9109","Microsoft firmasının Windows adı altında istehsal etdiyi ilk əməliyyat sistemi hansıdır?","[""Windows 95"", ""Windows 93"", ""Windows Vista"", ""Windows XP"", ""MS DOS""]","0"
"9109","Aşağıda göstərilənlərdən biri Windows 7 ƏS-nin AERO interfeysinə aid deyil:","[""Shake"", ""Peek"", ""Flip"", ""Trans"", ""Snap""]","3"
"9109","Start menyunu açmaq üçün istifadə edilən klaviatura əmri hansıdır?","[""Alt+ Tab"", ""Ctrl+Tab"", ""Win+ Tab"", ""Ctrl+Esc"", ""Alt+ Esc""]","3"
"9109","Dil panelinə yeni dil əlavə etmək üçün dil panelinin kontekst menyusundan və aşılan pəncərədən hansı keçidləri etmək lazımdır?","[""Add-- Language"", ""Properties--Language"", ""Settings--Language"", ""Settings--Add..."", ""Properties--Add""]","3"
"9109","Hər hansı qovluğun tərkibində yerləşən fayllardan birinin adını dəyişib Ərizə qovluqda ƏS-i fayla bu adın verilməsinə icazə vermir,səbəb nə ola bilər?","[""Adlandırmada \""Ə\"" hərfindən istifadə edilə bilməz"", ""Cari qovluqda eyni tipə və ada malik fayl var"", ""Bu ad qadağan olunub"", ""Cari qovluğun adı ilə faylın adı üst-üstə düşür"", ""Qovluq daxilindəki faylların sayı çoxdur""]","1"
"9109","Windows ƏS-də bir qovluğun tərkibində ən çoxu neçə obyekt yerləşə bilər?","[""255"", ""256"", ""512 fayl və 256 qovluq"", ""1024"", ""ƏS-i məhdudiyyət tətbiq etmir""]","4"
"9109","İş masası üzərində bir neçə pəncərə açıq olduqda, hər hansı pəncərəni başlıq sətrindən tutaraq silkələsək digərləri minimalllaşacaq,bu AERO interfeysinin hansı funksiyasına aiddir?","[""Shake"", ""Trans"", ""Peek"", ""Snap"", ""Flip""]","0"
"9109","Windows 7 ƏS-də eyni ada və eyni tipə malik iki fayl hansı qovluğun tərkibində yerləşə bilər?","[""Heç bir qovluqda yerləşə bilməz"", ""İstifadəçi qovluğunda"", ""Reycle Bin qovluğunda"", ""Desktop-da"", ""Downloads qovluğunda""]","2"
"9109","Windows Əməliyyat sistemində "" Sistemin Baş Menyusu""-nu açır:","[""Alt düyməsi"", ""Win düyməsi"", ""Ctrl+ Alt düyməsi"", ""Shift düyməsi"", ""Ctrl+ Delete düyməsi""]","1"
"9109","Windows ƏS-də AERO interfeysinin bu funksiyası pəncərənin ölçüsünün dəyişdirilməsi ilə bağlıdır:","[""Shake"", ""Peek"", ""Snap"", ""Trans"", ""Flip""]","2"
"9109","Qovluq daxilində yerləşən şəkillərə ardıcıl olaraq baxmaq üçün ......üzərində yerləşən Slide Show düyməsindən istifadə edilir:","[""Başlıq sətri"", ""Ünvan sətri"", ""Alətlər paneli"", ""Hərəkət paneli"", ""Təfərrüatlar paneli""]","2"
"9109","Hansı Windows 7 ƏS-də qovluq adı olar bilər?","[""con"", ""com9"", ""1pt"", ""nul"", ""aux""]","2"
"9109","Aşağıda göstərilənlərdən biri Windows 7 ƏS-də qovluq növü deyil:","[""İstifadəçi qovluğu"", ""Ümumi qovluq"", ""Arxiv qovluğu"", ""Sistem qovluğu"", ""Şərti qovluq""]","4"
"9109","Qovluq pəncərəsindəki obyektlərin sayı harada göstərilir?","[""Başlıq sətrində"", ""Ünvan sətrində"", ""Naviqator sətrində"", ""Təfərrüatlar panelində"", ""İşçi sahədə""]","3"
"9109","Qovluq pəncərəsinin bu bölməsindən istifadə etməklə carı qovluq pəncərəsindən bir başa digər qovluqlara keçmək mümkündür:","[""Naviqator paneli"", ""İşçi sahə"", ""Təfərrüatlar paneli"", ""Önbaxış paneli"", ""Baxış sətri""]","0"
"9109","Aşağıda göstərilənlərdən biri LİBRARİES (kitabxanalar) qovluğunun alt qovluğu deyil:","[""Documents(Sənədlər)"", ""Network(Şəbəkə)"", ""Music( Musiqi)"", ""Pictures (Şəkillər)"", ""Videos (Videolar)""]","1"
"9109","Qovluq daxilində yerləşən faylları açmadan daxilinə baxmaq üçün qovluq pəncərəsinin hansı hissəsindən istifadə edilir?","[""İşçi sahədən"", ""Önbaxış panelindən"", ""Axtarış sətrindən"", ""Naviqator sətrindən"", ""Təfərrüatlar panelindən""]","1"
"9109","Göstərilənlərdən biri Windows 7 ƏS-də pəncərə növü deyil:","[""Qovluq pəncərəsi"", ""Dialoq pəncərəsi"", ""Sorğu sisteminin pəncərəsi"", ""İpucu pəncərəsi"", ""Verilənlər pəncərəsi""]","4"
"9109","Sorğu sisteminin pəncərəsini açmaq üçün hansı klaviatura əmrindən istifadə edilir?","[""Alt"", ""Shift"", ""Ctrl+ Alt"", ""F1"", ""Esc""]","3"
"9109","Tapşırıqlar paneli adi halda iş masasının aşağı tərəfində yerləşir, onubn yerini dəyişmək üçün əvvəlcə tapşırıqlar panelinin kontekst menyusundan....əmri passivləşdirilməlidir:","[""Lock the taskbar"", ""Properties"", ""Move"", ""Settings"", ""Add""]","0"
"9109","Mausun göstəricisini qovluq və ya fayl üzərinə apardıqda açılan kiçik pəncərə üzərində həmin obyekt haqqında məlumatlar əks olunur. Bu pəncərə necə adlanır?","[""İpucu pəncərəsi"", ""Kömək pəncərəsi"", ""Yardımçı pəncərə"", ""Qovluq pəncərərsi"", ""Təfərrüatlar paneli pəncərəsi""]","0"
"9109","Start menyunu açan və bağlayan klavaiatura düyməsi hansıdır?","[""Alt"", ""Win"", ""Shift"", ""Ctrl"", ""End""]","1"
"9109","""Pin to taskbar"" əmrinin nəticəsi hansı variantda düzgün göstərilib?","[""Proqramı Start menyuya bərkidir"", ""Proqramın piktoqramını tapşırıqlar panelinə bərkidir"", ""Proqramı kompüterdən silir"", ""Proqramın piktoqramını iş masasına yerləşdirir"", ""Proqramın işləmə paramertlərini göstərir""]","1"
"9109","Fayl və qovluqlar üzərində ""Cut- kəs"",""Copy-köçür"", ""Paste-yapışdır"" əmrləri uyğun olaraq klaviaturadan hansı formada icra olunur?","[""CtrL+C, Ctrl+X, Ctrl+V"", ""Shift+C, Shift+X,Shift+V"", ""Alt+V,Alt+A,Alt+X"", ""Ctrl+Z,Ctrl+Y,Ctrl+A"", ""Ctrl+X, Ctrl+C, Ctrl+V""]","4"
"9109","Qovluq və ya faylın rənginin solğunlaşmasına səbəb nə ola bilər?","[""Copy əmri"", ""Pate əmri"", ""Ctrl+A əmri"", ""Ctrl+Z əmri"", ""Hidden atributu""]","4"
"9109","Hər hansı proqramın Start menyudadaimi qalması üçün hansı əmr icra edilə bilər?","[""Properties"", ""Pin to Start Menu"", ""Pate"", ""Add Start Menu"", ""Send to Start Menu""]","1"
"9109","Start menyunun ilkin açılışında görünən əməliyyat sistemi tərəfindənseçilmiş proqramlar hansı göstəriciyə əsasən sıralanır?","[""Əlifba sırasına görə"", ""Quraşdırılma tarixinə görə"", ""İstifadə ardıcıllığına görə"", ""Təsadüfi şəkildə düzülür"", ""İstifadə sayına görə""]","4"
"9109","Bu əmrin icrasından sonra kompüter söndürülür lakin seans yadda saxlanılır:","[""Hibernate(Mürgüləmə)"", ""Lock(Kilitlə)"", ""Sleep( Yuxu)"", ""Log off ( Seansı bitir)"", ""Restart ( Yenidən başlat)""]","0"
"9109","Elektrik enerjisinə qənaət üçün nəzərdə tutulan rejim hansıdır?","[""Restart"", ""Sleep"", ""Refresh"", ""Paste"", ""Gadgest""]","1"
"9109","Start menyunun ilkin açılışında görünən proqramların sayı maksimum neçə ola bilər?","[""60"", ""30"", ""64"", ""255"", ""Məhdudiyyət yoxdur""]","1"
"9109","Proqramların düzgün şəkildə silinməsi üçün keçid hansı variantda göstərilmişdir?","[""Start--All programs--Delete"", ""Start-- Delete Programs"", ""Start--Unistall"", ""Start-- All Programs--Unistall"", ""Start-- Control Panel-- Programs""]","4"
"9109","Windows 7 ƏS-nin mübadilə buferində ən çox neçə obyekt ola bilər?","[""İstənilən sayda"", ""24 ədəd"", ""Ancaq 1 ədəd"", ""Obyektin həcmindən asılıdır"", ""Kompüterin göstəricilərindən asılıdır""]","2"
"9109","Mini proqramların ( Gadgets) iş masasında göstərilib-göstərilməməsi iş masası kontekst menyusunun hansı keçidi ilə nizamlanır?","[""Sort by"", ""Fayl"", ""Gadgets"", ""Show"", ""View""]","4"
"9109","İş masasının görünüşünün istifadəçinin zövqünə uyğun nizamlanması üçün kontükst menyunun hansı əmri nəzərdə tutulub?","[""Gadgets"", ""Screen resolution"", ""Undo"", ""Personalize"", ""Refresh""]","3"
"9109","İş masasında yerləşən fayl seçildikdən sonra klaviaturada Shift+Delete əmri icra edildi,bu halda.....?","[""Fayl \""Recycle Bin\"" qovluğuna göndəriləcək"", ""Faylın tərkibindəki məlumatlar silinəcək"", ""Fayl birdəfəlik silinəcək"", ""Faylın surəti çıxarılacaq"", ""Belə əmr Windows ƏS-də mövcud deyil""]","2"
"9109","Aşağıda göstərilmiş əmrlərdən hansı qovluğun kontekst menyusunda mövcud ola bilər?","[""Send to"", ""Print"", ""Edit"", ""Preview"", ""Open with""]","0"
"9109","Windows ƏS- də əmrlərin təsdiqi,qovluq və faylların açılması və s.üçün istifadə edilən düymə hansıdır?","[""Esc"", ""Alt"", ""Enter"", ""Shift"", ""F3""]","2"
"9109","Silinmiş faylı səbətdən ( Reycle Bin) əvvəlki yerinə qaytarmaq üçün onun kontekst menyunun hansı əmri nəzərdə tutulub?","[""Send to"", ""Restore"", ""Undo"", ""Redo"", ""Delete""]","1"
"9109","""Send to"" əmri ilə qovluğun....iş masasına göndərmək olar.","[""Özünü və ya surətini"", ""Özünü"", ""Qısa yolunu"", ""Ancaq surətini"", ""Tərkibindəki faylların surətini""]","2"
"9109","Obyekti mausun sağ düyməsi ilə bir qovluqdan digər qovluğa sürükləyən zaman açılmış menyuda hansı əmr mövcud deyil?","[""Copy here"", ""Move here"", ""Paste here"", ""Create shortcuts here"", ""Cancel""]","2"
"9109","Mübadilə buferini əvəz edən bu texnologiya maus vasitəsi ilə obyektlərin yerini dəyişməyə,surətini almağa və ya qısayolunu yaratmağa imkan verir:","[""Drag and Drop"", ""AvtoCopy"", ""AvtoCut"", ""MS Trans"", ""MSCP""]","0"
"9109","Windows 7 ƏS-i ilə birlikdə kompüterə quraşdırılan proqramlar necə adlanır?","[""MS Office"", ""Köməkçi proqramlar"", ""Daimi proqramlar"", ""Rezident proqramlar"", ""Standart proqramlar""]","4"
"9109","Əsas fayl genişlənməsi .txt olan mətn redaktoru hansıdır?","[""Notepad"", ""Paint"", ""WordPad"", ""MS Word"", ""Wordpress""]","0"
"9109","Sözdə orfoqrafik səhvin olması MS Word 2010 proqramında hansı formada göstərilir?","[""Yaşıl xətlə"", ""Xüsusi qeydlə"", ""Sarı vurğulama rəngi ilə"", ""Buferdəki xəbərdarlıqla"", ""Qırmızı xətlə""]","4"
"9109","Verilən lent qruplarından biri Home lent tabına aid deyil:","[""Paragraph"", ""Clibboard"", ""Font"", ""Styles"", ""Themes""]","4"
"9109","Home Lent tabına aşağıdakılardan hansı daxil deyil?","[""Bold"", ""Font Color"", ""Text Effects"", ""Copy"", ""Object""]","4"
"9109","Aşağıda göstərilənlərdən biri File Lent tabına daxil deyil:","[""Paste"", ""Save"", ""Open"", ""New"", ""Print""]","0"
"9109","MS Word 2010 proqramında hansı ad genişlənməsi yoxudr?","["".doc"", "".docx"", "".rtf"", "".dokx"", "".txt""]","3"
"9109","Variantlarda göstərilənlərdən biri aşağı açılan siyahı ( Dropdown List) düyməsidir:","[""Copy"", ""Bold"", ""Picture"", ""Symbol"", ""Italik""]","3"
"9109","Backstage View görünüş rejiminə keçmək üçün sıxılmalıdır:","[""File"", ""Home"", ""View"", ""Back stage"", ""Insert""]","0"
